"","year","uniqueid","grouped_label","home_rule_ind","lim_rate","agency_name","agency_num","total_final_levy","cty_total_eav","av","Triad","agency_count","reassess_year","log_eav","log_levy","log_av","bundled","panel_id","first2_dig","town","count"
"293","2010","Hazelcrest_1_0","Hazelcrest","1",NA,"VILLAGE OF HAZELCREST","030530000",6065253,217567030,65929403.030303,"South",1,"0",19.1980175449222,15.6180868142471,18.0040950764497,0,NA,"03","Muni",17
"294","2010","Hillside_1_1","Hillside","1",NA,"VILLAGE OF HILLSIDE","030550000",10398229,277520397,84097090,"South",2,"0",19.4414049911523,16.1571460611493,18.2474825226798,1,NA,"03","Muni",17
"295","2010","Hodgkins_1_0","Hodgkins","1",NA,"VILLAGE OF HODGKINS","030570000",4177130,268958906,81502698.7878788,"South",1,"0",19.410069160097,15.2451349658104,18.2161466916245,0,NA,"03","Muni",17
"296","2010","Hoffman Estates_1_0","Hoffman Estates","1",NA,"VILLAGE OF HOFFMAN ESTATES","030580000",17136947,1739393365,526583550.30303,"North",1,"1",21.2768022485789,16.6567473339149,20.0819205669826,0,NA,"03","Muni",17
"297","2010","Inverness_1_0","Inverness","1",NA,"VILLAGE OF INVERNESS","030630000",2442687,569891309,172694336.060606,"North",1,"1",20.1609562146451,14.7086092208692,18.9670337461726,0,NA,"03","Muni",17
"298","2010","Lansing_1_1","Lansing","1",NA,"VILLAGE OF LANSING","030680000",8770242,559790853,169633591.818182,"South",2,"0",20.1430737951479,15.9868749580384,18.9491513266755,1,NA,"03","Muni",17
"299","2010","Lincolnwood_1_0","Lincolnwood","1",NA,"VILLAGE OF LINCOLNWOOD","030700000",5143099,778893712,236028397.575758,"North",1,"1",20.4733851529342,15.4531663740371,19.2794626844618,0,NA,"03","Muni",17
"300","2010","Markham_1_1","Markham","1",NA,"CITY OF MARKHAM","030730000",8154222,174837315,52981004.5454545,"South",2,"0",18.9793664709437,15.9140463878921,17.7854440024713,1,NA,"03","Muni",17
"301","2010","Maywood_1_0","Maywood","1",NA,"VILLAGE OF MAYWOOD","030750000",15558147,270397594,81938664.8484849,"South",1,"0",19.4154040041645,16.5600949822195,18.2214815356921,0,NA,"03","Muni",17
"302","2010","McCook_1_0","McCook","1",NA,"VILLAGE OF MC COOK","030760000",2342418,118411446,35882256.3636364,"South",1,"0",18.589675948039,14.6666942871458,17.3957534795666,0,NA,"03","Muni",17
"303","2010","Morton Grove_1_1","Morton Grove","1",NA,"VILLAGE OF MORTON GROVE","030810000",12920650,952917220,288762793.939394,"North",2,"1",20.6750385953064,16.3743373646508,19.4811161268339,1,NA,"03","Muni",17
"304","2010","Mount Prospect_1_1","Mount Prospect","1",NA,"VILLAGE OF MT PROSPECT","030820000",24702177,1834680507,555963790,"North",2,"1",21.3301361926672,17.0224019353661,20.1362137241948,1,NA,"03","Muni",17
"305","2010","Niles_1_0","Niles","1",NA,"VILLAGE OF NILES","030830000",4922082,1512550652,458348682.424242,"North",1,"1",21.1370632362341,15.4092421696887,19.9431407677617,0,NA,"03","Muni",17
"306","2010","North Lake_1_0","North Lake","1",NA,"CITY OF NORTH LAKE","030850000",4839334,373633482,113222267.272727,"North",1,"1",19.7387858802177,15.3922876659188,18.5448634117453,0,NA,"03","Muni",17
"307","2010","Northbrook_1_1","Northbrook","1",NA,"VILLAGE OF NORTHBROOK","030870000",16479111,2884860410.55718,874200124.411268,"North",2,"1",21.7827423511803,16.6176041368158,20.5888198827079,1,NA,"03","Muni",17
"308","2010","Oak Forest_1_0","Oak Forest","1",NA,"CITY OF OAK FOREST","030900000",7423689,601513202,182276727.878788,"South",1,"0",20.2149590416003,15.8201866614069,19.0210365731279,0,NA,"03","Muni",17
"309","2010","Oak Lawn_1_1","Oak Lawn","1",NA,"VILLAGE OF OAK LAWN","030910000",20112911,1504752813,455985700.909091,"South",2,"0",21.1318944778039,16.8168725051268,19.9379720093315,1,NA,"03","Muni",17
"310","2010","Oak Park_1_1","Oak Park","1",NA,"VILLAGE OF OAK PARK","030920000",30347513,1850649808,560802972.121212,"South",2,"0",21.3388026619312,17.2282251281254,20.1448801934588,1,NA,"03","Muni",17
"311","2010","Orland Park_1_1","Orland Park","1",NA,"VILLAGE OF ORLAND PARK","030950000",19648115,2765958232.93173,838169161.494463,"South",2,"0",21.7406529699057,16.7934919629249,20.5467305014332,1,NA,"03","Muni",17
"312","2010","Palatine_1_0","Palatine","1",NA,"VILLAGE OF PALATINE","030960000",22288004,2180822211.35029,660855215.560695,"North",1,"1",21.5029678038099,16.9195591544705,20.3090453353374,0,NA,"03","Muni",17
"313","2010","Park Ridge_1_1","Park Ridge","1",NA,"CITY OF PARK RIDGE","031010000",16435201,1891497297,573180999.090909,"North",2,"1",21.3606345730118,16.6149359950026,20.1667121045393,1,NA,"03","Muni",17
"314","2010","Phoenix_1_0","Phoenix","1",NA,"VILLAGE OF PHOENIX","031020000",439332,7689738,2330223.63636364,"South",1,"0",15.8553972706804,12.9930106704705,14.6614748022079,0,NA,"03","Muni",17
"315","2010","Posen_1_0","Posen","1",NA,"VILLAGE OF POSEN","031030000",1001896,80185204,24298546.6666667,"South",1,"0",18.1998495670385,13.817404762825,17.0059270985661,0,NA,"03","Muni",17
"316","2010","Riverdale_1_0","Riverdale","1",NA,"VILLAGE OF RIVERDALE","031080000",5828155,131415980,39823024.2424242,"South",1,"0",18.6938782700147,15.5782110416883,17.4999558015423,0,NA,"03","Muni",17
"317","2010","Robbins_1_0","Robbins","1",NA,"VILLAGE OF ROBBINS","031100000",1307168,54467520,16505309.0909091,"South",1,"0",17.813115118674,14.0833735229841,16.6191926502016,0,NA,"03","Muni",17
"318","2010","Rolling Meadows_1_1","Rolling Meadows","1",NA,"CITY OF ROLLING MEADOWS","031110000",14215858,1003838180,304193387.878788,"North",2,"1",20.727096669927,16.4698686600217,19.5331742014546,1,NA,"03","Muni",17
"319","2010","Rosemont_1_0","Rosemont","1",NA,"VILLAGE OF ROSEMONT","031130000",5806556,320724050,97189106.0606061,"North",1,"1",19.5860916540562,15.5744981819855,18.3921691855837,0,NA,"03","Muni",17
"320","2010","Schiller Park_1_1","Schiller Park","1",NA,"VILLAGE OF SCHILLER PARK","031160000",7914711,408712205,123852183.333333,"North",2,"1",19.8285218110688,15.8842337376805,18.6345993425964,1,NA,"03","Muni",17
"321","2010","Skokie_1_1","Skokie","1",NA,"VILLAGE OF SKOKIE","031170000",27840532,2867661410.01855,868988306.066228,"North",2,"1",21.7767626948408,17.1420035024433,20.5828402263684,1,NA,"03","Muni",17
"322","2010","South Barrington_1_0","South Barrington","1",NA,"VILLAGE OF SOUTH BARRINGTON","031180000",2564701,571965294,173322816.363636,"North",1,"1",20.1645888726781,14.7573524605915,18.9706664042057,0,NA,"03","Muni",17
"323","2010","South Holland_1_1","South Holland","1",NA,"VILLAGE OF SOUTH HOLLAND","031200000",11204672,502008316,152123732.121212,"South",2,"0",20.0341272432558,16.2318413921426,18.8402047747834,1,NA,"03","Muni",17
"324","2010","Stickney_1_0","Stickney","1",NA,"VILLAGE OF STICKNEY","031220000",3280574,154179136,46720950.3030303,"South",1,"0",18.85362570514,15.0035289650496,17.6597032366676,0,NA,"03","Muni",17
"325","2010","Stone Park_1_0","Stone Park","1",NA,"VILLAGE OF STONE PARK","031230000",2445808,65635222,19889461.2121212,"South",1,"0",17.9996230305557,14.7098860966455,16.8057005620832,0,NA,"03","Muni",17
"326","2010","Streamwood_1_0","Streamwood","1",NA,"VILLAGE OF STREAMWOOD","031240000",9484980,961608681,291396570,"North",1,"1",20.6841181493667,16.0652200527565,19.4901956808943,0,NA,"03","Muni",17
"327","2010","Thornton_1_1","Thornton","1",NA,"VILLAGE OF THORNTON","031260000",2019774,70379191,21327027.5757576,"South",2,"0",18.0694081950488,14.5184961819301,16.8754857265764,1,NA,"03","Muni",17
"328","2010","Wheeling_1_0","Wheeling","1",NA,"VILLAGE OF WHEELING","031310000",10931391,1226610329,369956966.969697,"North",1,"1",20.9275203719588,16.2071491164652,19.7288972513512,0,NA,"03","Muni",17
"329","2010","Wilmette_1_0","Wilmette","1",NA,"VILLAGE OF WILMETTE","031330000",14016101,2079558072,630169112.727273,"North",1,"1",21.4554212427011,16.4557172981826,20.2614987742286,0,NA,"03","Muni",17
"330","2010","Winnetka_1_0","Winnetka","1",NA,"VILLAGE OF WINNETKA","031340000",13105360,1605591119,486542763.333333,"North",1,"1",21.1967578241655,16.3885318647935,20.0028353556931,0,NA,"03","Muni",17
"331","2011","Alsip_1_0","Alsip","1",NA,"VILLAGE OF ALSIP","030010000",7951492,598824867,201583810.341345,"South",1,"1",20.2104797377036,15.8888701419781,19.1217157850903,0,NA,"03","Muni",17
"332","2011","Arlington Heights_1_1","Arlington Heights","1",NA,"VILLAGE OF ARLINGTON HEIGHTS","030020000",42825034,3092627015.70681,1041078238.64095,"North",2,"0",21.8522867335643,17.5726333961029,20.763522780951,1,NA,"03","Muni",17
"333","2011","Bedford Park_1_0","Bedford Park","1",NA,"VILLAGE OF BEDFORD PARK","030060000",10598059,382190568,128657701.47445,"South",1,"1",19.761429911287,16.1761814291075,18.6726659586737,0,NA,"03","Muni",17
"334","2011","Bellwood_1_1","Bellwood","1",NA,"VILLAGE OF BELLWOOD","030070000",18172488,262646730,88415380.7311654,"South",2,"1",19.3863204552582,16.7154193600023,18.2975565026449,1,NA,"03","Muni",17
"335","2011","Berkeley_1_1","Berkeley","1",NA,"VILLAGE OF BERKELEY","030090000",3797794,106734825,35930392.8499293,"South",2,"1",18.4858580454013,15.1499309298102,17.397094092788,1,NA,"03","Muni",17
"336","2011","Berwyn_1_1","Berwyn","1",NA,"CITY OF BERWYN","030100000",25433825,752670470,253373214.165488,"South",2,"1",20.4391380671374,17.0515905389856,19.3503741145241,1,NA,"03","Muni",17
"337","2011","Bridgeview_1_1","Bridgeview","1",NA,"VILLAGE OF BRIDGEVIEW","030120000",9782393,454651361,153050347.067932,"South",2,"1",19.9350414436432,16.0960946951076,18.8462774910299,1,NA,"03","Muni",17
"338","2011","Burbank_1_0","Burbank","1",NA,"CITY OF BURBANK","030160000",5221128,528749905,177994312.596782,"South",1,"1",20.0860261086557,15.4682240284683,18.9972621560424,0,NA,"03","Muni",17
"339","2011","Burnham_1_0","Burnham","1",NA,"VILLAGE OF BURNHAM","030170000",2043419,52116875,17544225.0723759,"South",1,"1",17.7689993506337,14.5301349433247,16.6802353980204,0,NA,"03","Muni",17
"340","2011","Calumet City_1_1","Calumet City","1",NA,"CITY OF CALUMET CITY","030190000",27635347,474119457,159603937.588366,"South",2,"1",19.9769698668952,17.1346061997113,18.8882059142819,1,NA,"03","Muni",17
"341","2011","Calumet Park_1_1","Calumet Park","1",NA,"VILLAGE OF CALUMET PARK","030200000",3532152,79242899,26675721.7397159,"South",2,"1",18.1880283641835,15.0774178748876,17.0992644115702,1,NA,"03","Muni",17
"342","2011","Chicago_1_1","Chicago","1",NA,"CITY OF CHICAGO","030210000",833405020,75074718618.6186,25272577465.3668,"City",2,"0",25.041749702805,20.5410303004526,23.9529857501917,1,NA,"03","Muni",17
"343","2011","Chicago Heights_1_1","Chicago Heights","1",NA,"CITY OF CHICAGO HEIGHTS","030220000",18787991,389867952,131242157.139972,"South",2,"1",19.7813186551399,16.7487284470997,18.6925547025266,1,NA,"03","Muni",17
"344","2011","Chicago Ridge_1_1","Chicago Ridge","1",NA,"VILLAGE OF CHICAGO RIDGE","030230000",6219233,345846197,116423011.176193,"South",2,"1",19.6615047168538,15.6431571452147,18.5727407642405,1,NA,"03","Muni",17
"345","2011","Cicero_1_1","Cicero","1",NA,"TOWN CICERO","020060000",33361083,677695683,228134276.913755,"South",4,"1",20.3342089000108,17.3229005989567,19.2454449473975,1,NA,"02","Town",17
"346","2011","Country Club Hills_1_0","Country Club Hills","1",NA,"CITY OF COUNTRY CLUB HILLS","030240000",16287863,235142657,79156620.5480374,"South",1,"1",19.2757029389913,16.6059307871968,18.186938986378,0,NA,"03","Muni",17
"347","2011","Des Plaines_1_1","Des Plaines","1",NA,"CITY OF DES PLAINES","030290000",30327679,2183453535.35354,735021051.421778,"North",2,"0",21.5041736507704,17.2275713518437,20.4154096981571,1,NA,"03","Muni",17
"348","2011","Dolton_1_0","Dolton","1",NA,"VILLAGE OF DOLTON","030310000",10926206,240532796,80971115.5995422,"South",1,"1",19.2983670041175,16.2066746818695,18.2096030515042,0,NA,"03","Muni",17
"349","2011","East Hazelcrest_1_0","East Hazelcrest","1",NA,"VILLAGE OF EAST HAZELCREST","030330000",768331,28408185,9563113.51242173,"South",1,"1",17.1621878658339,13.5519759088638,16.0734239132206,0,NA,"03","Muni",17
"350","2011","Elk Grove Village_1_0","Elk Grove Village","1",NA,"VILLAGE OF ELK GROVE VILLAGE","030350000",15065172,2113893660,676499178.617114,"North",1,"0",21.4717974203856,16.5278961476735,20.332441791409,0,NA,"03","Muni",17
"351","2011","Elmwood Park_1_1","Elmwood Park","1",NA,"VILLAGE OF ELMWOOD PARK","030370000",12653389,526897754,177370818.689827,"North",2,"0",20.082517072502,16.353435642396,18.9937531198887,1,NA,"03","Muni",17
"352","2011","Evergreen Park_1_1","Evergreen Park","1",NA,"VILLAGE OF EVERGREEN PARK","030390000",7241859,418329782,140823329.293745,"South",2,"1",19.851780631583,15.7953884993585,18.7630166789697,1,NA,"03","Muni",17
"353","2011","Forestview_1_0","Forestview","1",NA,"VILLAGE OF FORESTVIEW","030430000",1342126,54495682,18345008.4158083,"South",1,"1",17.8136320271369,14.1097654818232,16.7248680745236,0,NA,"03","Muni",17
"354","2011","Glenview_1_1","Glenview","1",NA,"VILLAGE OF GLENVIEW","030470000",18561309,2446647149.12281,823620530.910525,"North",2,"0",21.6179844136751,16.7365898108526,20.5292204610619,1,NA,"03","Muni",17
"355","2011","Glenwood_1_0","Glenwood","1",NA,"VILLAGE OF GLENWOOD","030480000",4139136,118830927,40002331.8521511,"South",1,"1",18.5932122592961,15.2359976283694,17.5044483066828,0,NA,"03","Muni",17
"356","2011","Golf_1_0","Golf","1",NA,"VILLAGE OF GOLF","030490000",726597,38409940,12930027.6038511,"North",1,"0",17.4638268382277,13.4961272699416,16.3750628856144,0,NA,"03","Muni",17
"357","2011","Harvey_1_0","Harvey","1",NA,"CITY OF HARVEY","030510000",13705977,235219006,79182322.0898135,"South",1,"1",19.2760275785471,16.4333425730293,18.1872636259338,0,NA,"03","Muni",17
"358","2011","Harwood Heights_1_0","Harwood Heights","1",NA,"VILLAGE OF HARWOOD HEIGHTS","030520000",1691028,256660087,86400083.1481856,"North",1,"0",19.3632631487504,14.3408471859932,18.2744991961371,0,NA,"03","Muni",17
"359","2011","Hazelcrest_1_0","Hazelcrest","1",NA,"VILLAGE OF HAZELCREST","030530000",6350741,167719937,56459953.2081061,"South",1,"1",18.9378061046407,15.6640820569742,17.8490421520274,0,NA,"03","Muni",17
"360","2011","Hillside_1_1","Hillside","1",NA,"VILLAGE OF HILLSIDE","030550000",9244094,230311458,77530282.7711573,"South",2,"1",19.25494311605,16.0394954190828,18.1661791634367,1,NA,"03","Muni",17
"361","2011","Hodgkins_1_0","Hodgkins","1",NA,"VILLAGE OF HODGKINS","030570000",4322632,222008345,74735186.4943109,"South",1,"1",19.2182255292202,15.2793750339565,18.1294615766069,0,NA,"03","Muni",17
"362","2011","Hoffman Estates_1_0","Hoffman Estates","1",NA,"VILLAGE OF HOFFMAN ESTATES","030580000",17340949,1553747288,522438678.044839,"North",1,"0",21.1639354553331,16.6685812567695,20.0740181723221,0,NA,"03","Muni",17
"363","2011","Inverness_1_0","Inverness","1",NA,"VILLAGE OF INVERNESS","030630000",2533636,511800895,172288727.866424,"North",1,"0",20.0534462304184,14.7451659831362,18.9646822778051,0,NA,"03","Muni",17
"364","2011","Lansing_1_1","Lansing","1",NA,"VILLAGE OF LANSING","030680000",9444913,449970464,151474605.803541,"South",2,"1",19.924692503019,16.0609868476525,18.8359285504057,1,NA,"03","Muni",17
"365","2011","Lincolnwood_1_0","Lincolnwood","1",NA,"VILLAGE OF LINCOLNWOOD","030700000",5220246,693817019,233561239.816872,"North",1,"0",20.357718822323,15.4680550851852,19.2689548697097,0,NA,"03","Muni",17
"366","2011","Markham_1_1","Markham","1",NA,"CITY OF MARKHAM","030730000",9699244,142168372,47858470.3426917,"South",2,"1",18.7725226314666,16.0875585022919,17.6837586788533,1,NA,"03","Muni",17
"367","2011","Maywood_1_0","Maywood","1",NA,"VILLAGE OF MAYWOOD","030750000",16502041,212968766,71692171.9517943,"South",1,"1",19.1766560744236,16.6189946281907,18.0878921218103,0,NA,"03","Muni",17
"368","2011","McCook_1_0","McCook","1",NA,"VILLAGE OF MC COOK","030760000",2457201,100856281,33951484.8852084,"South",1,"1",18.4292071010399,14.7145334552391,17.3404431484266,0,NA,"03","Muni",17
"369","2011","Morton Grove_1_1","Morton Grove","1",NA,"VILLAGE OF MORTON GROVE","030810000",13043297,877375226,295352866.760924,"North",2,"0",20.5924453106014,16.3837849199281,19.5036813579881,1,NA,"03","Muni",17
"370","2011","Mount Prospect_1_1","Mount Prospect","1",NA,"VILLAGE OF MT PROSPECT","030820000",25707097,1694952801,570575910.927085,"North",2,"0",21.2509207313734,17.0622776596036,20.1621567787601,1,NA,"03","Muni",17
"371","2011","Niles_1_0","Niles","1",NA,"VILLAGE OF NILES","030830000",5141398,1370675241,461413600.282771,"North",1,"0",21.038569332005,15.4528355848861,19.9498053793917,0,NA,"03","Muni",17
"372","2011","North Lake_1_0","North Lake","1",NA,"CITY OF NORTH LAKE","030850000",5149878,340940576,114771620.548037,"North",1,"0",19.6472187561324,15.4544835830389,18.5584548035192,0,NA,"03","Muni",17
"373","2011","Northbrook_1_1","Northbrook","1",NA,"VILLAGE OF NORTHBROOK","030870000",18844886,2591896724.89083,872516234.057372,"North",2,"0",21.6756557708505,16.7517521353151,20.5868918182372,1,NA,"03","Muni",17
"374","2011","Oak Forest_1_0","Oak Forest","1",NA,"CITY OF OAK FOREST","030900000",7794295,522455751,175875496.869319,"South",1,"1",20.0740508511357,15.8689026137924,18.9852868985225,0,NA,"03","Muni",17
"375","2011","Oak Lawn_1_1","Oak Lawn","1",NA,"VILLAGE OF OAK LAWN","030910000",20258499,1269487343,427350482.394129,"South",2,"1",20.9618789889923,16.8240849671696,19.8731150363791,1,NA,"03","Muni",17
"376","2011","Oak Park_1_1","Oak Park","1",NA,"VILLAGE OF OAK PARK","030920000",31583682,1596903799,537569446.913082,"South",2,"1",21.1913324657925,17.2681511527756,20.1025685131793,1,NA,"03","Muni",17
"377","2011","Orland Park_1_1","Orland Park","1",NA,"VILLAGE OF ORLAND PARK","030950000",19945706,2364772156.19694,796058761.259323,"South",2,"1",21.5839475143749,16.8085244400379,20.4951835617616,1,NA,"03","Muni",17
"378","2011","Palatine_1_0","Palatine","1",NA,"VILLAGE OF PALATINE","030960000",22266257,1987066782,668910921.026055,"North",1,"0",21.4099254094128,16.9185829514659,20.3211614567995,0,NA,"03","Muni",17
"379","2011","Park Ridge_1_1","Park Ridge","1",NA,"CITY OF PARK RIDGE","031010000",17005543,1726124859,581069433.447788,"North",2,"0",21.2691447670839,16.6490499076984,20.1803808144706,1,NA,"03","Muni",17
"380","2011","Phoenix_1_0","Phoenix","1",NA,"VILLAGE OF PHOENIX","031020000",439230,6405001,2156130.41136471,"South",1,"1",15.672589649441,12.9927784728556,14.5838256968277,0,NA,"03","Muni",17
"381","2011","Posen_1_0","Posen","1",NA,"VILLAGE OF POSEN","031030000",1036430,65483615,22043901.905339,"South",1,"1",17.9973105166403,13.8512926736039,16.908546564027,0,NA,"03","Muni",17
"382","2011","Riverdale_1_0","Riverdale","1",NA,"VILLAGE OF RIVERDALE","031080000",6080221,106741343,35932587.0194573,"South",1,"1",18.4859191107658,15.620551601966,17.3971551581525,0,NA,"03","Muni",17
"383","2011","Robbins_1_0","Robbins","1",NA,"VILLAGE OF ROBBINS","031100000",1487546,40223837,13540643.9776476,"South",1,"1",17.5099703380568,14.2126383402935,16.4212063854435,0,NA,"03","Muni",17
"384","2011","Rolling Meadows_1_1","Rolling Meadows","1",NA,"CITY OF ROLLING MEADOWS","031110000",15464332,906793995,305256175.520097,"North",2,"0",20.6254258543878,16.5540467688587,19.5366619017745,1,NA,"03","Muni",17
"385","2011","Rosemont_1_0","Rosemont","1",NA,"VILLAGE OF ROSEMONT","031130000",6011258,278443485,93733079.175924,"North",1,"0",19.4447256703479,15.6091446024111,18.3559617177346,0,NA,"03","Muni",17
"386","2011","Schiller Park_1_1","Schiller Park","1",NA,"VILLAGE OF SCHILLER PARK","031160000",8322930,371743155,125140764.492022,"North",2,"0",19.7337137302231,15.9345249142639,18.6449497776098,1,NA,"03","Muni",17
"387","2011","Skokie_1_1","Skokie","1",NA,"VILLAGE OF SKOKIE","031170000",27964372,2559055629.13907,861460859.469155,"North",2,"0",21.6629041325119,17.1464418293434,20.5741401798986,1,NA,"03","Muni",17
"388","2011","South Barrington_1_0","South Barrington","1",NA,"VILLAGE OF SOUTH BARRINGTON","031180000",2564701,499537126,168160346.7313,"North",1,"0",20.0291924796171,14.7573524605915,18.9404285270038,0,NA,"03","Muni",17
"389","2011","South Holland_1_1","South Holland","1",NA,"VILLAGE OF SOUTH HOLLAND","031200000",11618980,398132364,134024225.409008,"South",2,"1",19.8022950808229,16.268150525845,18.7135311282096,1,NA,"03","Muni",17
"390","2011","Stickney_1_0","Stickney","1",NA,"VILLAGE OF STICKNEY","031220000",3279335,118492266,39888327.6105837,"South",1,"1",18.5903582505868,15.0031512159026,17.5015942979735,0,NA,"03","Muni",17
"391","2011","Stone Park_1_0","Stone Park","1",NA,"VILLAGE OF STONE PARK","031230000",2331897,49421604,16636909.715209,"South",1,"1",17.7158982144934,14.662192657381,16.6271342618801,0,NA,"03","Muni",17
"392","2011","Streamwood_1_0","Streamwood","1",NA,"VILLAGE OF STREAMWOOD","031240000",9835295,870322636,292978736.955497,"North",1,"0",20.5843745468435,16.1014880042716,19.4956105942302,0,NA,"03","Muni",17
"393","2011","Thornton_1_1","Thornton","1",NA,"VILLAGE OF THORNTON","031260000",2060043,55629876,18726814.7848919,"South",2,"1",17.8342309530359,14.5382374143343,16.7454670004226,1,NA,"03","Muni",17
"394","2011","Wheeling_1_0","Wheeling","1",NA,"VILLAGE OF WHEELING","031310000",10930633,1088729315,364591608.429274,"North",1,"0",20.8082770870986,16.2070797724739,19.7142884041164,0,NA,"03","Muni",17
"395","2011","Wilmette_1_0","Wilmette","1",NA,"VILLAGE OF WILMETTE","031330000",14533401,1869928027,629478228.977311,"North",1,"0",21.3491657788369,16.4919600756036,20.2604018262236,0,NA,"03","Muni",17
"396","2011","Winnetka_1_0","Winnetka","1",NA,"VILLAGE OF WINNETKA","031340000",13472401,1440254090,484836090.352117,"North",1,"0",21.0880853863575,16.4161537804607,19.9993214337442,0,NA,"03","Muni",17
"397","2012","Alsip_1_0","Alsip","1",NA,"VILLAGE OF ALSIP","030010000",8316785,548725983,195582400.556031,"South",1,"0",20.1231097546533,15.9337863198494,19.0914923348094,0,NA,"03","Muni",17
"398","2012","Arlington Heights_1_1","Arlington Heights","1",NA,"VILLAGE OF ARLINGTON HEIGHTS","030020000",43772139,2857701318.26742,1018570472.72149,"North",2,"0",21.7732834037386,17.5945080770614,20.7416659838948,1,NA,"03","Muni",17
"399","2012","Bedford Park_1_0","Bedford Park","1",NA,"VILLAGE OF BEDFORD PARK","030060000",10795596,357609797,127462858.925007,"South",1,"0",19.6949529974208,16.1946488311527,18.663335577577,0,NA,"03","Muni",17
"400","2012","Bellwood_1_1","Bellwood","1",NA,"VILLAGE OF BELLWOOD","030070000",18185682,243169333,86672844.6678072,"South",2,"0",19.3092686022434,16.7161451391369,18.2776511823996,1,NA,"03","Muni",17
"401","2012","Berkeley_1_1","Berkeley","1",NA,"VILLAGE OF BERKELEY","030090000",3809295,99988645,35638952.4522384,"South",2,"0",18.4205671875051,15.1529546906109,17.3889497676612,1,NA,"03","Muni",17
"402","2012","Berwyn_1_1","Berwyn","1",NA,"CITY OF BERWYN","030100000",26236152,687635260,245093833.761049,"South",2,"0",20.3487691099721,17.0826488649451,19.3171516901282,1,NA,"03","Muni",17
"403","2012","Bridgeview_1_1","Bridgeview","1",NA,"VILLAGE OF BRIDGEVIEW","030120000",10816367,417970068,148977070.145423,"South",2,"0",19.8509203802696,16.1965710079023,18.8193029604257,1,NA,"03","Muni",17
"404","2012","Burbank_1_0","Burbank","1",NA,"CITY OF BURBANK","030160000",5235361,480254448,171177091.531223,"South",1,"0",19.9898266214128,15.4709463588395,18.958209201569,0,NA,"03","Muni",17
"405","2012","Burnham_1_0","Burnham","1",NA,"VILLAGE OF BURNHAM","030170000",2199182,47800146,17037405.9024808,"South",1,"0",17.6825392518503,14.6035960310052,16.6509218320065,0,NA,"03","Muni",17
"406","2012","Calumet City_1_1","Calumet City","1",NA,"CITY OF CALUMET CITY","030190000",28146515,426344322,151961905.474765,"South",2,"0",19.8707578453669,17.1529341038203,18.8391404255231,1,NA,"03","Muni",17
"407","2012","Calumet Park_1_1","Calumet Park","1",NA,"VILLAGE OF CALUMET PARK","030200000",3668079,70896684,25269704.8759624,"South",2,"0",18.0767342203099,15.1151786497492,17.045116800466,1,NA,"03","Muni",17
"408","2012","Chicago_1_1","Chicago","1",NA,"CITY OF CHICAGO","030210000",834520542,65248276194.6134,23256442897.9945,"City",2,"1",24.9014654643269,20.5423679167009,23.869848044483,1,NA,"03","Muni",17
"409","2012","Chicago Heights_1_1","Chicago Heights","1",NA,"CITY OF CHICAGO HEIGHTS","030220000",18828230,358136535,127650604.148845,"South",2,"0",19.6964248543386,16.7508678972773,18.6648074344948,1,NA,"03","Muni",17
"410","2012","Chicago Ridge_1_1","Chicago Ridge","1",NA,"VILLAGE OF CHICAGO RIDGE","030230000",6307358,312305176,111314932.991161,"South",2,"0",19.5594913959232,15.6572274463624,18.5278739760794,1,NA,"03","Muni",17
"411","2012","Cicero_1_1","Cicero","1",NA,"TOWN CICERO","020060000",31105945,625085696,222799292.842886,"South",4,"0",20.2533993119015,17.2529095164375,19.2217818920576,1,NA,"02","Town",17
"412","2012","Country Club Hills_1_0","Country Club Hills","1",NA,"CITY OF COUNTRY CLUB HILLS","030240000",17050717,211546115,75401381.1662389,"South",1,"0",19.1699535705089,16.6517028135955,18.138336150665,0,NA,"03","Muni",17
"413","2012","Des Plaines_1_1","Des Plaines","1",NA,"CITY OF DES PLAINES","030290000",30229374,2039939367,727095582.763045,"North",2,"0",21.436185922302,17.2243246586352,20.4045685024582,1,NA,"03","Muni",17
"414","2012","Dolton_1_0","Dolton","1",NA,"VILLAGE OF DOLTON","030310000",11673704,214237423,76360644.0690048,"South",1,"0",19.1825954112687,16.2728493489336,18.1509779914249,0,NA,"03","Muni",17
"415","2012","East Hazelcrest_1_0","East Hazelcrest","1",NA,"VILLAGE OF EAST HAZELCREST","030330000",521198,26847510,9569257.91274594,"South",1,"0",17.1056836371886,13.1638852869269,16.0740662173448,0,NA,"03","Muni",17
"416","2012","Elk Grove Village_1_0","Elk Grove Village","1",NA,"VILLAGE OF ELK GROVE VILLAGE","030350000",15536111,1941084699,655289955.44625,"North",1,"0",21.3865127769664,16.5586776141839,20.3005883757162,0,NA,"03","Muni",17
"417","2012","Elmwood Park_1_1","Elmwood Park","1",NA,"VILLAGE OF ELMWOOD PARK","030370000",11769874,482072596,171825134.017679,"North",2,"0",19.9936052747816,16.2810537739965,18.9619878549378,1,NA,"03","Muni",17
"418","2012","Evergreen Park_1_1","Evergreen Park","1",NA,"VILLAGE OF EVERGREEN PARK","030390000",7426752,385108198,137264113.915027,"South",2,"0",19.7690348865357,15.8205991744149,18.7374174666919,1,NA,"03","Muni",17
